"","X","workerId","gender","age","ethnicity","education","job","income","political_party","political_beliefs","comments_pretest","eligible_pretest","duration_pretest","hb_1_pretest","hb_2_pretest","hb_3_pretest","hb_4_pretest","hb_check_5_pretest","nat_1_pretest","nat_2r_pretest","nat_3_pretest","nat_4_pretest","nat_5_pretest","nat_6r_pretest","medSkept_1_pretest","medSkept_2r_pretest","medSkept_3_pretest","medSkept_4_pretest","medSkept_5r_pretest","medSkept_6r_pretest","diseaseRare_1_pretest","diseaseRare_2_pretest","diseaseRare_3r_pretest","diseaseRare_4_pretest","diseaseRare_5r_pretest","diseaseSevere_1r_pretest","diseaseSevere_2_pretest","diseaseSevere_3_pretest","diseaseSevere_4r_pretest","diseaseSevere_5_pretest","vaccEff_1_pretest","vaccEff_2r_pretest","vaccEff_3r_pretest","vaccEff_4_pretest","vaccEff_check_1_pretest","vaccDanger_1_pretest","vaccDanger_2r_pretest","vaccDanger_3_pretest","vaccDanger_4r_pretest","vaccDanger_check_3_pretest","vaccTox_1r_pretest","vaccTox_2_pretest","vaccTox_3_pretest","vaccTox_4r_pretest","vaccTox_check_6_pretest","vaccStrain_1_pretest","vaccStrain_2r_pretest","vaccStrain_3_pretest","vaccStrain_4r_pretest","vaccStrain_5_pretest","vaccIntent_1r_pretest","vaccIntent_2_pretest","vaccIntent_3r_pretest","vaccIntent_4_pretest","vaccIntent_5r_pretest","parentExpert_1_pretest","parentExpert_2_pretest","parentExpert_3_pretest","parentExpert_4r_pretest","parentExpert_5r_pretest","infantImmLimCap_1_pretest","infantImmLimCap_2r_pretest","infantImmLimCap_3_pretest","infantImmLimCap_4_pretest","infantImmLimCap_5r_pretest","infantImmWeak_1_pretest","infantImmWeak_2_pretest","infantImmWeak_3_pretest","infantImmWeak_4r_pretest","infantImmWeak_5r_pretest","overpar_1_pretest","overpar_2_pretest","overpar_3_pretest","overpar_4r_pretest","overpar_5r_pretest","is_parent_posttest","children_num_posttest","children_oldest_posttest","children_youngest_posttest","plan_parent_posttest","flushot_self_this_posttest","flushot_self_next_posttest","flushot_child_this_posttest","flushot_child_next_posttest","vax_delay_spread_posttest","vax_refuse_posttest","vax_exemption_posttest","attention_posttest","comments1_posttest","comments_posttest","condition","duration_posttest","hb_1_posttest","hb_2_posttest","hb_3_posttest","hb_4_posttest","hb_check_5_posttest","nat_1_posttest","nat_2r_posttest","nat_3_posttest","nat_4_posttest","nat_5_posttest","nat_6r_posttest","medSkept_1_posttest","medSkept_2r_posttest","medSkept_3_posttest","medSkept_4_posttest","medSkept_5r_posttest","medSkept_6r_posttest","diseaseRare_1_posttest","diseaseRare_2_posttest","diseaseRare_3r_posttest","diseaseRare_4_posttest","diseaseRare_5r_posttest","diseaseSevere_1r_posttest","diseaseSevere_2_posttest","diseaseSevere_3_posttest","diseaseSevere_4r_posttest","diseaseSevere_5_posttest","vaccEff_1_posttest","vaccEff_2r_posttest","vaccEff_3r_posttest","vaccEff_4_posttest","vaccEff_check_1_posttest","vaccDanger_1_posttest","vaccDanger_2r_posttest","vaccDanger_3_posttest","vaccDanger_4r_posttest","vaccDanger_check_3_posttest","vaccTox_1r_posttest","vaccTox_2_posttest","vaccTox_3_posttest","vaccTox_4r_posttest","vaccTox_check_6_posttest","vaccStrain_1_posttest","vaccStrain_2r_posttest","vaccStrain_3_posttest","vaccStrain_4r_posttest","vaccStrain_5_posttest","vaccIntent_1r_posttest","vaccIntent_2_posttest","vaccIntent_3r_posttest","vaccIntent_4_posttest","vaccIntent_5r_posttest","parentExpert_1_posttest","parentExpert_2_posttest","parentExpert_3_posttest","parentExpert_4r_posttest","parentExpert_5r_posttest","infantImmLimCap_1_posttest","infantImmLimCap_2r_posttest","infantImmLimCap_3_posttest","infantImmLimCap_4_posttest","infantImmLimCap_5r_posttest","infantImmWeak_1_posttest","infantImmWeak_2_posttest","infantImmWeak_3_posttest","infantImmWeak_4r_posttest","infantImmWeak_5r_posttest","overpar_1_posttest","overpar_2_posttest","overpar_3_posttest","overpar_4r_posttest","overpar_5r_posttest"
"407",407,"41d06ffaa8af1aad",1,26,1,6,1,6,2,34,"No","true",355,3,3,3,3,1,3,-1,-1,-3,-3,-2,2,-3,1,1,3,-3,-1,0,0,-1,1,3,3,3,3,3,3,-3,1,3,-3,-3,0,1,-3,-1,-3,-3,-1,-2,2,-3,-3,-3,-1,2,3,3,-1,3,3,-3,-3,-3,-3,-3,3,3,1,3,3,1,2,3,-1,1,2,3,-3,-2,-3,0,NA,NA,NA,3,0,1,NA,NA,NA,NA,NA,1,"","","diseaseRisk",491,3,3,3,3,1,3,-1,-3,-3,-3,-2,2,-3,1,-1,3,-3,-1,1,-3,1,-1,3,3,3,3,3,3,2,3,3,-3,-3,1,-3,-3,-1,-3,-3,0,-2,2,-3,-3,1,3,3,3,3,-2,3,3,2,-3,-3,-3,-3,3,3,3,3,3,2,3,3,1,3,2,3,-1,-1,-1
"408",408,"dc68c7eb9029c9fe",1,36,1,4,1,5,1,88,"Loved it","true",333,1,1,1,1,1,-1,-1,1,1,-1,-1,1,-1,0,1,2,0,1,-1,0,-1,-1,0,1,0,1,0,1,-1,1,1,-3,0,-1,-1,-1,-1,0,-1,1,1,2,-1,-1,0,0,0,0,2,0,2,2,1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,-1,1,1,1,NA,NA,1,1,1,1,1,0,1,1,"LOVED IT!!!","LOVED IT!!","noInterv",535,1,2,2,1,1,0,-1,0,1,0,-1,1,0,1,1,-1,-1,-1,0,0,1,-1,-1,2,1,-1,1,1,0,-1,0,-3,0,0,1,-1,-1,0,1,0,-1,2,0,-1,0,0,1,-1,2,-2,1,-2,1,1,1,-1,0,1,0,1,0,0,0,0,1,-1,-1,1,1,1,0,-1
"409",409,"af45eaf2ddc16e67",1,29,1,4,1,6,1,100,"I am okay with vaccines but I understand that some people can have horrible reactions or even die from them. But for most they probably help.","true",336,1,0,2,1,1,2,-1,1,1,-1,1,3,-1,3,1,3,2,1,1,-2,1,-1,1,1,2,-1,-1,1,1,1,1,-3,2,-2,-1,1,-1,1,0,1,1,2,2,1,0,1,-1,2,2,2,1,1,1,1,0,1,1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,1,1,-1,-1,-2,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1,"No","No","diseaseRisk",341,1,0,2,0,1,2,-1,1,-1,0,2,3,-1,3,2,3,3,-1,1,-1,-1,-1,2,1,1,1,1,1,1,1,1,-3,1,-1,1,-1,-1,2,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,-1,1,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-2
"410",410,"37ba70a80b353702",1,31,1,2,2,2,2,0,"","true",391,-2,0,-2,0,1,2,-2,2,0,-2,2,2,-2,2,-2,2,-2,-2,0,-2,0,-2,3,2,2,2,2,0,0,0,2,-3,0,0,-1,-2,-1,1,0,1,-1,2,0,-2,-2,0,0,0,2,2,2,2,2,-1,-2,-2,-2,2,2,-1,2,2,2,0,2,0,1,2,2,3,2,1,0,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,1,"","","diseaseRisk",690,1,1,0,2,1,1,-2,2,2,-2,1,2,-2,0,-1,2,-2,0,2,-2,0,-2,0,2,0,2,2,-2,0,0,1,-3,-1,-1,1,-2,-1,0,0,2,-1,2,0,-1,0,1,0,1,2,-2,2,2,2,2,2,-1,-2,2,2,-2,2,2,0,2,1,2,0,2,2,3,-2,-2
"411",411,"9695f0fa903dddc6",2,50,1,3,1,5,2,13,"","true",430,-3,-2,2,-2,1,3,2,3,2,-3,3,-1,-3,-1,1,3,-3,-1,-1,-1,-1,2,3,3,2,3,3,2,2,2,2,-3,1,-2,-1,-3,-1,-1,-1,-1,-1,2,-3,-2,-2,-2,-2,3,3,2,3,3,1,-2,-2,-2,-2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,5,NA,NA,0,0,0,0,0,0,0,1,"","","noInterv",597,-2,1,1,1,1,3,1,3,1,-3,2,-2,-3,-2,-2,3,-3,-3,-3,-3,-3,-2,3,3,3,3,3,3,-3,2,3,-3,1,-2,-1,-2,-1,-2,-2,-1,-2,2,-2,-2,-2,-2,-2,3,3,2,3,3,2,-1,-1,-2,-2,1,2,2,1,1,3,2,2,-2,2,1,2,2,2,-1
"412",412,"66c40341f908ff58",2,24,1,4,1,6,2,27,"no","true",395,2,1,1,2,1,0,-2,1,-1,-3,1,1,-2,-2,-2,-1,-3,-2,-2,-2,-2,-1,2,2,2,2,2,3,3,3,3,-3,-3,-3,-3,-3,-1,-2,-3,-2,-2,2,-2,-2,-1,-2,-2,3,3,3,3,3,1,1,-1,-1,-2,-2,2,-2,1,1,-3,1,2,-1,1,-2,-2,-2,1,-2,0,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,1,"","","diseaseRisk",567,3,2,2,3,1,1,-2,-2,-2,-2,1,1,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,2,2,2,2,2,3,2,3,3,-3,-3,-3,-3,-3,-1,-2,-2,-2,-2,2,-2,-3,-2,-2,-2,3,3,3,3,3,1,-1,0,-1,-2,-2,-1,-2,-2,-1,-1,1,-1,-1,2,-1,-2,-2,-1,-1
"413",413,"32f07b9dee2e826e",2,30,1,4,1,4,1,74,"No thank you","true",420,1,-2,0,-1,1,1,1,1,0,-2,0,1,-1,-2,-2,3,-2,-3,-2,-2,-3,-2,2,2,3,3,3,2,0,2,2,-3,-3,-2,0,-2,-1,-2,-2,-1,-2,2,-2,-1,-1,-2,-2,2,3,2,2,3,1,1,-1,1,0,0,0,-2,-2,-1,2,2,2,2,2,1,2,0,0,0,1,2,9,1.5,NA,0,0,0,1,0,0,0,1,"No thank you","No thank you","noInterv",475,2,0,2,-1,1,1,0,1,0,-2,0,2,-1,-2,-1,3,-2,-2,-2,-2,-2,-2,3,3,3,3,3,2,0,2,2,-3,-3,-2,0,-2,-1,-2,-2,-1,-2,2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,-1,2,-1,2,1,-2,2,2,2,2,2,2,2,2,2,1,0,0
"414",414,"dfd7756ea3ca82b3",3,30,1,6,8,4,2,0,"","true",455,1,0,-1,0,1,-1,-2,0,-2,-1,1,1,-3,-1,-3,2,-2,0,1,0,1,0,3,3,3,3,3,3,2,3,3,-3,-3,-3,-3,-3,-1,-2,-2,-2,-2,2,1,-2,-3,-2,-3,3,3,3,3,3,1,-3,-3,-2,-2,3,2,2,2,3,3,3,3,1,2,1,1,-1,-1,-1,0,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,"","","noInterv",371,1,-1,0,0,1,-2,-2,-1,-3,-1,1,0,-2,0,-2,2,-2,-1,1,-2,0,0,3,3,3,3,3,2,2,3,3,-3,-3,-3,-3,-2,-1,-2,-3,-2,-2,2,-1,-3,-3,-2,-2,3,3,2,3,3,-2,-1,-2,-2,-2,2,2,0,2,2,1,3,3,1,1,1,1,-1,-1,-1
"415",415,"4bf2f144f252724e",1,24,2,4,2,5,2,5,"nope
","true",269,2,1,2,3,1,1,-3,2,1,2,-3,1,-2,2,1,-2,-3,3,2,-3,2,-3,-3,2,1,2,3,3,-3,-3,3,-3,-3,-3,-3,-3,-1,-3,-3,1,-3,2,-2,-3,-2,-3,-3,3,3,3,3,3,3,3,-3,-3,-3,2,-1,2,2,-3,3,3,3,-3,-3,3,3,3,-3,-1,1,1,3,NA,NA,1,1,1,1,0,0,0,1,"","","noInterv",372,2,2,2,1,1,1,-3,-2,-2,-2,-2,1,-1,1,3,-1,-3,-3,-2,2,-3,-2,2,3,3,2,3,1,2,2,1,-3,-3,-3,-3,-3,-1,-2,-2,-2,-2,2,1,-3,2,-2,2,3,3,3,3,3,-2,2,2,-1,-1,-2,-3,-2,-2,-3,-1,-2,-2,-3,-2,2,3,1,-2,-3
"416",416,"e6b4d8a033daa876",2,39,1,4,1,5,1,50,"none","true",459,1,1,1,1,1,2,-2,-2,2,-2,2,1,-2,2,1,2,-1,-2,-2,2,-2,2,2,2,2,2,2,2,0,2,-2,-3,1,2,1,2,-1,2,1,1,2,2,1,2,1,2,2,0,2,-3,1,3,1,0,-2,-1,0,2,2,1,1,2,1,-2,-2,2,-1,2,2,2,2,-2,1,4,16,0,NA,0,0,0,0,1,0,0,1,"None","None","diseaseRisk",793,-1,0,2,-2,1,1,-1,2,2,-2,1,2,-1,1,-1,2,-1,-2,-2,-2,-2,-2,2,2,2,2,2,2,-1,1,0,-3,1,2,-1,-2,-1,1,0,1,0,2,2,-1,1,2,2,-1,2,-2,2,3,1,1,0,1,-1,2,2,1,2,1,2,1,1,-1,-2,1,-1,2,0,-3
"417",417,"13a55f8cfef403b2",1,35,2,3,1,3,9,33,"no","true",437,1,1,1,0,1,2,1,2,-1,-2,1,2,1,0,0,2,0,0,0,-1,-1,-1,1,1,-1,1,1,0,-1,0,-1,-3,0,2,0,0,-1,0,0,1,0,2,1,0,1,1,1,0,1,-1,0,1,1,1,1,0,-1,1,1,1,0,1,0,0,0,0,0,-2,0,-2,0,-2,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1,"no","no","diseaseRisk",498,1,1,1,1,1,1,2,2,0,-2,2,1,-1,0,1,1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,-1,0,1,-3,0,0,0,-1,-1,0,0,0,0,2,1,-1,0,0,0,-2,2,-1,2,2,0,1,0,-1,-1,1,0,1,0,-1,1,1,1,0,0,1,1,1,-1,-1
"418",418,"7325e93eda1121ea",1,24,1,3,1,4,1,90,"interesting study makes me want to do more research","true",474,1,-1,-1,1,1,2,1,2,-1,-2,1,3,-1,2,1,3,-1,2,2,-1,1,1,1,2,2,1,2,2,-1,-1,1,-3,1,1,1,-1,-1,1,-1,1,1,2,1,-1,1,1,1,-1,2,-2,2,2,2,0,1,1,-2,1,1,1,1,1,1,1,2,-2,-1,1,2,-1,-2,-2,0,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,1,"Doing this study has made me want to do more research about vaccines.","","noInterv",508,1,1,1,1,1,2,1,2,-1,-2,1,2,-1,2,1,3,1,-1,1,-1,-1,0,1,2,2,1,1,2,-1,-1,2,-3,1,1,-1,-1,-1,1,-1,1,0,2,1,-1,1,1,1,-2,2,-2,2,1,1,0,-1,1,-2,2,-1,2,1,-1,2,1,1,-1,-1,1,2,1,-1,-2
"419",419,"3b4be4b10ce12a51",1,31,1,3,1,2,9,0,"","true",459,3,-3,-3,-3,1,-3,-3,-3,-2,-3,-2,3,2,3,0,3,0,-3,2,-3,-2,-1,1,3,3,3,3,3,0,3,3,-3,-3,-3,0,-3,-1,-3,-3,-2,-2,2,-3,-3,-3,0,-3,3,3,3,3,3,1,1,0,-1,-1,1,-1,-3,-2,1,1,2,0,-1,0,-1,0,-1,-1,-2,1,3,17,14,NA,0,0,1,1,0,0,0,1,"","","noInterv",435,3,-3,-2,-3,1,-3,-3,-1,-2,-3,3,3,2,3,0,1,-3,-3,-3,-3,-3,-2,3,3,3,3,3,3,0,3,3,-3,-3,-3,-2,-3,-1,-3,-3,-3,-2,2,1,-3,-1,-2,-3,3,3,3,3,3,2,2,0,-1,-1,0,0,0,0,0,2,1,2,1,0,0,-1,-1,-1,-1
"420",420,"4a1aff86cf9bf457",2,24,1,4,1,5,2,19,"none","true",438,-2,-2,1,-2,1,-2,-2,-2,2,-1,-2,0,-2,-2,-2,0,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,-3,-3,-2,0,-2,-1,-2,-2,-2,-2,2,1,-2,-1,-1,-1,2,2,0,2,2,-2,-2,-2,-2,-2,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1,"","","noInterv",256,-1,-1,-1,-1,1,-1,-1,-2,-2,-1,-2,-1,-2,-2,-2,1,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,1,2,2,-3,-3,-2,0,-2,-1,-2,-2,-2,-2,2,-1,-2,-1,-1,-2,2,2,0,2,2,-1,-1,-1,-1,-2,0,0,0,0,-1,1,-1,0,1,0,0,2,0,0,0
"421",421,"6a19e59bb485a5c1",2,39,1,4,1,5,2,0,"Thanks!  I would definitely vaccinate my child if I had children.","true",485,-3,-3,-3,-3,1,-2,-3,-3,-3,-3,0,3,-2,-3,-3,3,-3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,2,-3,-3,-3,-3,-3,3,3,3,3,3,-2,-2,-2,-3,-3,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,0,0,-3,0,-3,0,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,1,"","","noInterv",291,-3,-3,-3,-3,1,-2,-3,-2,-3,-3,1,3,-2,-3,-3,3,-3,-2,-2,-2,-2,-2,3,3,3,3,3,3,3,3,3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,2,-3,-3,-3,-3,-3,3,3,3,3,3,-2,-2,-2,-3,-3,-2,-2,-2,-2,-2,0,-2,-2,-2,-3,0,0,-2,-1,-3
"422",422,"8ed52981148a1ff2",1,29,1,4,1,4,9,34,"","true",432,0,0,0,0,1,-2,-2,-2,-2,-2,1,1,-1,0,0,0,0,1,2,0,2,1,2,1,2,2,1,3,3,3,3,-3,-3,-2,0,-3,-1,-3,-3,-2,-3,2,-2,-2,-2,-3,-2,3,3,2,3,3,0,-3,0,-2,-3,0,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,1,"","Anti vaxxers are stupid","diseaseRisk",1064,1,1,0,0,1,-2,-2,0,-2,-3,2,3,0,0,1,0,-1,2,0,0,1,2,2,3,1,2,3,3,3,3,3,-3,-3,-2,-3,-3,-1,-3,-3,-3,-3,2,-2,-3,-2,-3,-3,3,3,0,3,3,0,-3,-3,-3,-3,0,2,1,1,2,0,1,1,-1,-1,0,1,0,1,-1
"423",423,"bfa1e3c127ff0654",2,35,5,4,1,6,2,16,"","true",459,-2,-3,-3,-3,1,-1,-2,0,-1,-2,2,0,-2,-2,-2,3,-2,1,1,-1,2,0,3,3,3,3,3,2,-1,3,3,-3,-3,-3,-3,-3,-1,-2,-3,-2,-3,2,-2,-2,-3,-2,-3,3,3,3,3,3,-2,-3,-3,-2,-3,-2,-2,-3,-3,-2,2,-2,-2,-2,-2,1,1,-1,1,0,0,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,1,"","","noInterv",565,-2,-3,-2,-3,1,-2,-2,-2,-3,-3,2,1,-2,-2,-2,2,-3,-1,1,-1,0,0,3,3,3,3,3,3,1,3,3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,2,-2,-2,-2,-2,-1,3,3,3,3,3,-2,-3,-3,-2,-3,0,0,-2,-1,-2,1,0,-1,1,0,2,2,2,0,0
"424",424,"bbac1867ba8c7a8c",1,34,1,2,2,2,10,62,"None","true",467,0,-1,0,2,1,2,-1,0,-1,-2,1,1,-1,1,2,2,0,1,2,2,1,2,2,2,1,2,2,2,2,2,1,-3,-2,-1,0,-1,-1,0,-2,-1,0,2,-1,-1,1,0,1,2,2,0,2,2,1,1,-1,0,-2,-1,0,-2,-2,-1,1,-2,-2,-2,-2,2,0,-1,-1,-3,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1,"None","None","noInterv",359,1,-1,-1,1,1,2,-2,0,-2,-2,1,2,-2,1,1,2,0,1,2,2,2,2,2,2,1,2,2,2,1,3,2,-3,-3,-1,-2,-2,-1,-2,-2,-2,-2,2,-2,-2,-2,-1,-2,2,2,0,2,2,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,0,-1,-2,-3,-3
"425",425,"d5a991a13b59b2d9",1,38,2,4,1,3,1,100,"cool beans","true",541,2,2,2,1,1,2,0,1,0,-2,-1,2,-2,1,-2,2,-2,-2,0,-1,-1,-1,1,1,2,2,2,2,2,2,2,-3,-2,-2,-2,-2,-1,-2,-2,-1,-1,2,1,-1,-2,-1,-1,2,2,1,2,2,1,0,-2,-2,-2,1,2,-2,1,2,2,1,1,1,1,2,2,-1,0,-2,1,3,15,6,NA,0,1,0,1,0,0,0,1,"cool beans","cool beans.  vaccinate the kids!!!","diseaseRisk",510,2,1,-2,2,1,2,-1,1,0,-2,0,2,-2,2,-2,2,-2,-2,1,-1,-1,-1,2,2,2,2,2,1,1,2,2,-3,-2,-1,-2,-2,-1,-2,-2,-2,-1,2,1,-2,-2,-1,-1,2,2,0,2,2,1,-1,-2,-1,-2,2,1,-2,1,1,2,2,1,1,1,1,2,-1,0,-2
"426",426,"e2ff559d36cb4f3c",2,31,1,2,3,1,3,16,"","true",480,3,1,3,-1,1,-2,-3,1,-2,0,-1,3,-2,3,-2,2,-2,-3,-2,-2,-1,2,3,3,3,3,3,3,3,3,3,-3,-3,-2,-2,-3,-1,1,-2,-2,-2,2,1,-3,1,1,2,3,3,1,3,3,2,-2,-2,1,-1,2,-1,0,-2,-2,-2,1,1,-1,-2,-1,-1,-2,-1,-3,0,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,1,"","","diseaseRisk",1007,2,2,-2,0,1,-2,-3,-2,-3,0,1,3,-1,3,-3,3,-1,-3,-2,-3,-2,-2,3,3,3,3,3,3,3,3,3,-3,-3,-2,-3,-2,-1,-3,-3,-2,-3,2,-2,-3,-1,-2,1,3,3,0,3,3,2,1,-3,-1,-1,2,-1,1,1,2,-3,2,1,1,-1,1,1,-2,2,-3
"427",427,"24b3b38ed0558e59",2,51,1,2,1,2,9,50,"none","true",519,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,2,2,2,3,2,0,0,0,0,-3,0,0,3,0,-1,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,2,0,-1,0,-1,0,0,0,0,0,2,-1,2,0,0,0,3,3,0,-1,1,2,29,22,NA,0,0,1,1,0,0,0,0,"none","none","diseaseRisk",661,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-1,2,3,2,3,0,0,0,0,-3,0,-2,1,-1,-1,0,-1,0,0,2,0,0,0,0,0,0,1,0,1,0,3,2,-1,0,-1,0,0,0,2,0,2,2,2,1,0,0,2,2,-3,-2
"428",428,"f35c3535092d08c4",2,28,1,2,1,1,2,10,"","true",501,-3,-3,-3,-3,1,-3,-3,-3,-3,-2,-3,1,-3,-3,-3,-2,-3,-3,-1,-3,2,0,3,3,3,2,3,3,3,3,3,-3,-3,-2,-3,-3,-1,-3,-3,-3,-3,2,-3,-3,-3,-2,-3,3,3,3,3,3,-1,1,1,-1,-1,2,1,-3,-1,-2,0,0,0,0,0,1,1,-1,-3,-2,0,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,1,"I wish I had been able to give more informed responses about babies. I just have no experience with their health and immunity issues! Good luck in your research.","","noInterv",391,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,1,-2,-3,-3,1,-3,-2,-1,-3,0,0,3,3,3,3,3,3,3,3,3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,2,-2,-3,-3,-3,-3,3,3,3,3,3,0,1,0,-1,0,2,-2,0,-1,-1,0,0,0,0,0,1,1,0,-3,-2
"429",429,"4d905876fdb301ce",2,33,1,3,1,2,11,50,"","true",605,1,-2,0,1,1,3,0,0,0,-2,2,1,-1,-1,1,2,0,-2,-3,-2,-3,-2,2,2,0,2,2,1,2,1,2,-3,0,-3,-1,-2,-1,1,-1,0,1,2,-1,-1,-1,-1,0,-2,3,3,2,3,2,0,-2,1,0,1,1,2,3,2,-1,1,-2,0,-1,2,2,-2,-2,-2,1,3,15,1,NA,0,0,1,1,1,0,0,1,"none, thank you ","","diseaseRisk",455,1,0,0,0,1,3,0,2,0,-3,2,1,1,-1,1,2,0,-3,-3,3,-3,-3,3,3,3,3,3,-1,0,2,2,-3,0,-2,0,-2,-1,1,0,2,1,2,0,-1,2,1,-1,-3,3,3,3,3,3,2,-1,1,-1,3,-1,0,2,2,-1,1,-1,-1,-2,1,2,-2,1,-2
"430",430,"b4577b062c275e7c",1,24,1,6,3,3,10,50,"","true",350,1,0,-1,-2,1,-1,-2,0,0,-2,-3,3,1,3,1,0,-2,-2,3,0,2,-2,3,2,3,2,3,3,-1,2,2,-3,-3,-1,0,-3,-1,-3,-3,0,-2,2,-1,-3,0,0,0,3,3,0,3,3,-1,-3,2,-3,-2,2,2,2,2,1,2,2,2,-2,0,2,2,2,-2,-2,0,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,1,"","","noInterv",503,0,0,-2,-2,1,-1,-2,-2,2,-2,-3,3,1,1,-1,0,-3,1,1,1,2,1,2,2,2,1,2,3,-2,3,3,-3,-3,0,-1,-3,-1,-2,-3,1,-2,2,-1,-3,0,-1,0,3,3,1,3,3,-2,-2,-2,-2,-3,2,2,2,2,1,3,2,2,1,1,2,2,-1,-2,-2
"431",431,"a814666bec13616d",1,31,1,3,3,4,2,10,"","true",630,-2,-2,-2,-3,1,3,0,1,-2,-1,2,3,-2,0,0,3,-2,-1,0,-2,-1,-1,0,2,0,2,1,2,0,2,2,-3,-1,0,0,-2,-1,-1,-2,0,0,2,0,-2,0,-1,1,0,1,0,1,2,0,-1,-2,-3,-3,1,0,1,1,2,1,1,1,0,0,1,2,2,2,0,0,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,1,"","thanks for letting me take part","noInterv",383,0,-2,-2,-2,1,0,-2,0,-2,-2,1,1,-1,0,-2,3,-2,0,2,-1,0,0,0,2,0,2,0,1,2,0,2,-3,-1,0,-1,-1,-1,-2,-2,0,-1,2,-1,-2,-1,0,0,1,2,0,2,2,0,-1,-2,-2,-2,1,1,-1,1,1,2,1,1,1,1,2,2,2,-1,-1
"432",432,"1049f95701839898",2,25,1,4,5,4,2,0,"","true",587,-2,-3,-3,-3,1,-2,0,-2,-3,-3,-2,-1,-2,1,-1,3,-3,-2,-2,-3,-3,-2,3,2,2,3,2,3,3,3,3,-3,-3,-3,-3,-3,-1,-2,-3,-1,-2,2,-3,-3,-2,-1,-2,3,3,3,3,3,2,2,-2,-1,-3,2,1,0,2,1,2,1,2,-2,3,1,2,-1,-1,-1,1,1,NA,NA,NA,1,1,0,1,0,0,0,1,"","","diseaseRisk",683,-2,-3,-3,-3,1,-2,-3,-2,-2,-3,-1,-1,-2,1,0,3,-3,-3,1,-3,-2,-1,3,3,3,3,3,3,3,3,3,-3,-3,-3,-3,-3,-1,-2,-3,-3,-2,2,-3,-3,-1,-1,-2,3,3,3,3,3,1,0,-1,-2,-3,2,-1,1,1,-1,-1,1,1,-1,1,2,2,2,-2,-1
"433",433,"6e4105cd71c1db54",2,65,1,3,2,1,2,4,"none","true",649,2,2,1,1,1,2,-1,-1,0,-3,2,1,0,-1,-2,0,-2,-3,-3,-1,-3,-2,3,2,3,3,3,1,2,2,2,-3,-2,-1,2,-1,-1,1,0,1,2,2,-2,-1,-3,0,-1,3,3,3,2,3,3,1,2,1,-1,-1,0,-1,-1,-1,3,-1,-1,-1,-1,1,3,1,-1,-2,1,3,34,30,NA,1,1,1,1,0,0,0,1,"none","none","noInterv",530,1,2,1,2,1,-1,-2,1,0,-3,2,1,-1,-1,-2,0,-2,-3,-2,-1,-3,-2,3,3,2,3,3,3,2,3,2,-3,-2,-1,2,-1,-1,0,-1,1,0,2,-1,-1,-2,-1,0,-1,3,0,2,3,1,1,1,0,-2,2,0,2,1,1,2,1,1,1,0,1,2,1,-1,2
